CMDLINE 'C:\Program Files\Python310\python.exe' __projekt.py
MEM 2.734375 1699429426.7011
MEM 9.890625 1699429426.8054
MEM 15.765625 1699429426.9130
MEM 20.187500 1699429427.0214
MEM 27.945312 1699429427.1318
MEM 34.886719 1699429427.2438
MEM 39.007812 1699429427.3518
MEM 39.457031 1699429427.4635
MEM 39.457031 1699429427.5714
MEM 39.457031 1699429427.6800
MEM 39.457031 1699429427.7899
MEM 39.457031 1699429427.8981
MEM 39.457031 1699429428.0076
MEM 39.457031 1699429428.1152
MEM 39.457031 1699429428.2241
MEM 39.457031 1699429428.3333
MEM 39.457031 1699429428.4426
MEM 39.457031 1699429428.5509
MEM 39.457031 1699429428.6603
MEM 39.457031 1699429428.7691
MEM 39.457031 1699429428.8785
MEM 39.457031 1699429428.9880
MEM 39.457031 1699429429.0962
MEM 39.457031 1699429429.2050
MEM 39.457031 1699429429.3146
MEM 39.457031 1699429429.4217
MEM 39.457031 1699429429.5298
MEM 39.457031 1699429429.6390
MEM 39.457031 1699429429.7473
MEM 39.457031 1699429429.8560
MEM 39.457031 1699429429.9648
MEM 39.457031 1699429430.0730
MEM 39.457031 1699429430.1839
MEM 39.457031 1699429430.2930
MEM 39.457031 1699429430.4009
MEM 39.457031 1699429430.5093
MEM 39.457031 1699429430.6179
MEM 39.457031 1699429430.7267
MEM 39.457031 1699429430.8341
MEM 39.457031 1699429430.9422
MEM 39.457031 1699429431.0512
MEM 39.457031 1699429431.1598
MEM 39.457031 1699429431.2686
MEM 39.457031 1699429431.3769
MEM 39.457031 1699429431.4850
MEM 39.457031 1699429431.5941
MEM 39.457031 1699429431.7026
MEM 39.457031 1699429431.8126
MEM 39.457031 1699429431.9205
MEM 39.457031 1699429432.0285
MEM 39.457031 1699429432.1357
MEM 39.457031 1699429432.2461
MEM 39.457031 1699429432.3545
MEM 39.457031 1699429432.4638
MEM 39.457031 1699429432.5719
MEM 39.457031 1699429432.6816
MEM 39.457031 1699429432.7920
MEM 39.457031 1699429432.9026
MEM 39.457031 1699429433.0108
MEM 39.457031 1699429433.1192
MEM 39.457031 1699429433.2286
MEM 39.457031 1699429433.3369
MEM 39.457031 1699429433.4456
MEM 39.457031 1699429433.5549
MEM 39.457031 1699429433.6621
MEM 39.457031 1699429433.7703
MEM 39.457031 1699429433.8789
MEM 39.457031 1699429433.9880
MEM 39.457031 1699429434.0959
MEM 39.457031 1699429434.2062
MEM 39.457031 1699429434.3150
MEM 39.457031 1699429434.4240
MEM 39.539062 1699429434.5321
MEM 46.371094 1699429434.6415
MEM 50.750000 1699429434.7521
MEM 50.750000 1699429434.8641
MEM 50.750000 1699429434.9761
MEM 50.750000 1699429435.0861
MEM 50.750000 1699429435.1981
MEM 50.750000 1699429435.3061
MEM 50.750000 1699429435.4151
MEM 50.750000 1699429435.5261
MEM 50.750000 1699429435.6361
MEM 50.750000 1699429435.7461
MEM 50.750000 1699429435.8561
MEM 50.750000 1699429435.9681
MEM 50.750000 1699429436.0781
MEM 50.750000 1699429436.1891
MEM 50.750000 1699429436.3001
MEM 50.750000 1699429436.4121
MEM 50.750000 1699429436.5231
MEM 50.750000 1699429436.6321
MEM 50.750000 1699429436.7451
MEM 50.750000 1699429436.8561
MEM 50.750000 1699429436.9661
MEM 51.597656 1699429437.0781
MEM 51.597656 1699429437.1881
MEM 51.597656 1699429437.3001
MEM 51.597656 1699429437.4301
MEM 51.621094 1699429437.5321
MEM 51.632812 1699429437.6441
MEM 51.632812 1699429437.7511
MEM 51.632812 1699429437.8841
MEM 51.632812 1699429437.9941
MEM 51.632812 1699429438.1061
MEM 51.632812 1699429438.2182
MEM 51.632812 1699429438.3332
MEM 51.632812 1699429438.4402
MEM 51.632812 1699429438.5566
MEM 51.640625 1699429438.6677
MEM 51.640625 1699429438.7752
MEM 51.640625 1699429438.8838
MEM 51.640625 1699429439.0028
MEM 51.640625 1699429439.1208
MEM 51.640625 1699429439.2208
MEM 51.640625 1699429439.3573
MEM 51.640625 1699429439.4739
MEM 51.640625 1699429439.5809
MEM 51.640625 1699429439.6969
MEM 51.640625 1699429439.7999
MEM 51.640625 1699429439.9079
MEM 51.640625 1699429440.0159
MEM 51.640625 1699429440.1269
MEM 51.640625 1699429440.2319
MEM 51.640625 1699429440.3385
MEM 51.640625 1699429440.4513
MEM 51.640625 1699429440.5533
MEM 51.640625 1699429440.6623
MEM 51.640625 1699429440.7713
MEM 51.640625 1699429440.8833
MEM 51.640625 1699429440.9913
MEM 51.640625 1699429441.1003
MEM 51.640625 1699429441.2093
MEM 51.640625 1699429441.3213
MEM 51.640625 1699429441.4343
MEM 51.640625 1699429441.5453
MEM 51.640625 1699429441.6533
MEM 51.640625 1699429441.7623
MEM 51.640625 1699429441.8723
MEM 51.640625 1699429441.9833
MEM 51.640625 1699429442.0953
MEM 51.640625 1699429442.2053
MEM 51.640625 1699429442.3163
MEM 51.640625 1699429442.4253
MEM 51.640625 1699429442.5353
MEM 51.640625 1699429442.6433
MEM 51.640625 1699429442.7563
MEM 51.640625 1699429442.8653
MEM 51.640625 1699429442.9753
MEM 51.640625 1699429443.0853
MEM 51.640625 1699429443.1973
MEM 51.640625 1699429443.3083
MEM 51.640625 1699429443.4193
MEM 51.640625 1699429443.5333
MEM 51.640625 1699429443.6413
MEM 51.640625 1699429443.7523
MEM 51.671875 1699429443.8583
MEM 49.347656 1699429443.9695
MEM 49.347656 1699429444.0778
MEM 49.347656 1699429444.1884
MEM 49.347656 1699429444.2954
MEM 49.347656 1699429444.4027
MEM 49.347656 1699429444.5122
MEM 49.347656 1699429444.6200
MEM 49.347656 1699429444.7278
MEM 49.347656 1699429444.8362
MEM 49.347656 1699429444.9449
MEM 49.347656 1699429445.0537
MEM 49.347656 1699429445.1620
MEM 49.347656 1699429445.2711
MEM 49.347656 1699429445.3803
MEM 49.347656 1699429445.4901
MEM 49.347656 1699429445.5998
MEM 49.347656 1699429445.7093
MEM 49.347656 1699429445.8177
MEM 49.347656 1699429445.9274
MEM 49.347656 1699429446.0365
MEM 49.347656 1699429446.1479
MEM 49.347656 1699429446.2563
MEM 49.347656 1699429446.3654
MEM 49.347656 1699429446.4742
MEM 49.347656 1699429446.5829
MEM 49.347656 1699429446.6914
MEM 49.347656 1699429446.7995
MEM 49.347656 1699429446.9078
MEM 49.347656 1699429447.0182
MEM 49.347656 1699429447.1275
MEM 49.347656 1699429447.2377
MEM 13.542969 1699429447.3489
