CMDLINE 'C:\Program Files\Python310\python.exe' __projekt.py
MEM 28.601562 1699429035.7398
MEM 28.601562 1699429035.8476
MEM 28.601562 1699429035.9597
MEM 28.601562 1699429036.0692
MEM 28.601562 1699429036.1772
MEM 28.601562 1699429036.2856
MEM 28.601562 1699429036.3936
MEM 28.601562 1699429036.5037
MEM 28.601562 1699429036.6129
MEM 28.601562 1699429036.7239
MEM 28.601562 1699429036.8335
MEM 28.601562 1699429036.9433
MEM 28.601562 1699429037.0499
MEM 28.601562 1699429037.1590
MEM 28.601562 1699429037.2679
MEM 28.601562 1699429037.3792
MEM 28.601562 1699429037.4868
MEM 28.601562 1699429037.5964
MEM 28.601562 1699429037.7039
MEM 28.601562 1699429037.8119
MEM 28.601562 1699429037.9211
MEM 28.601562 1699429038.0293
MEM 28.601562 1699429038.1382
MEM 28.601562 1699429038.2470
MEM 28.601562 1699429038.3554
MEM 28.601562 1699429038.4626
MEM 28.601562 1699429038.5714
MEM 28.601562 1699429038.6805
MEM 28.601562 1699429038.7904
MEM 28.601562 1699429038.8995
MEM 28.601562 1699429039.0085
MEM 28.601562 1699429039.1177
MEM 28.601562 1699429039.2256
MEM 28.601562 1699429039.3359
MEM 28.601562 1699429039.4449
MEM 28.601562 1699429039.5545
MEM 28.601562 1699429039.6619
MEM 28.601562 1699429039.7698
MEM 28.601562 1699429039.8786
MEM 28.601562 1699429039.9862
MEM 28.601562 1699429040.0946
MEM 28.601562 1699429040.2048
MEM 28.601562 1699429040.3144
MEM 28.601562 1699429040.4246
MEM 28.601562 1699429040.5342
MEM 28.601562 1699429040.6428
MEM 28.601562 1699429040.7508
MEM 28.601562 1699429040.8591
MEM 28.601562 1699429040.9701
MEM 28.601562 1699429041.0811
MEM 28.601562 1699429041.1900
MEM 28.601562 1699429041.2973
MEM 28.601562 1699429041.4059
MEM 28.601562 1699429041.5143
MEM 28.601562 1699429041.6226
MEM 28.601562 1699429041.7314
MEM 28.601562 1699429041.8404
MEM 28.601562 1699429041.9502
MEM 28.601562 1699429042.0589
MEM 28.601562 1699429042.1655
MEM 28.601562 1699429042.2737
MEM 28.601562 1699429042.3828
MEM 28.601562 1699429042.4927
MEM 28.601562 1699429042.6007
MEM 28.601562 1699429042.7110
MEM 28.601562 1699429042.8189
MEM 28.601562 1699429042.9272
MEM 28.601562 1699429043.0350
MEM 28.601562 1699429043.1439
MEM 28.601562 1699429043.2552
MEM 28.601562 1699429043.3663
MEM 28.601562 1699429043.4755
MEM 28.601562 1699429043.5851
MEM 28.601562 1699429043.6941
MEM 28.601562 1699429043.8023
MEM 28.683594 1699429043.9109
MEM 34.359375 1699429044.0196
MEM 39.820312 1699429044.1327
MEM 39.820312 1699429044.2407
MEM 39.820312 1699429044.3512
MEM 39.820312 1699429044.4632
MEM 39.820312 1699429044.5732
MEM 39.820312 1699429044.6852
MEM 39.820312 1699429044.7953
MEM 39.820312 1699429044.9051
MEM 39.820312 1699429045.0154
MEM 39.820312 1699429045.1248
MEM 39.820312 1699429045.2368
MEM 39.820312 1699429045.3488
MEM 39.820312 1699429045.4590
MEM 39.820312 1699429045.5682
MEM 39.820312 1699429045.6785
MEM 39.820312 1699429045.7893
MEM 39.820312 1699429045.8995
MEM 39.820312 1699429046.0091
MEM 39.820312 1699429046.1186
MEM 39.820312 1699429046.2282
MEM 39.820312 1699429046.3395
MEM 39.820312 1699429046.4492
MEM 39.820312 1699429046.5587
MEM 39.820312 1699429046.6681
MEM 39.820312 1699429046.7802
MEM 39.820312 1699429046.8904
MEM 39.820312 1699429046.9997
MEM 39.820312 1699429047.1072
MEM 39.820312 1699429047.2157
MEM 40.671875 1699429047.3273
MEM 40.671875 1699429047.4393
MEM 40.714844 1699429047.5572
MEM 40.714844 1699429047.6732
MEM 40.714844 1699429047.7852
MEM 40.714844 1699429047.8932
MEM 40.714844 1699429048.0068
MEM 40.714844 1699429048.1758
MEM 40.714844 1699429048.2888
MEM 40.714844 1699429048.4018
MEM 40.714844 1699429048.5708
MEM 40.714844 1699429048.6798
MEM 40.722656 1699429048.8048
MEM 40.722656 1699429048.9134
MEM 40.722656 1699429049.0374
MEM 40.722656 1699429049.1524
MEM 40.722656 1699429049.2594
MEM 40.722656 1699429049.3674
MEM 40.722656 1699429049.4724
MEM 40.722656 1699429049.5994
MEM 40.722656 1699429049.7104
MEM 40.722656 1699429049.8414
MEM 40.722656 1699429049.9584
MEM 40.722656 1699429050.0614
MEM 38.410156 1699429050.1804
MEM 38.417969 1699429050.2934
MEM 38.417969 1699429050.4055
MEM 38.417969 1699429050.5175
MEM 38.417969 1699429050.6285
MEM 38.417969 1699429050.7375
MEM 38.417969 1699429050.8475
MEM 38.417969 1699429050.9589
MEM 38.417969 1699429051.0683
MEM 38.417969 1699429051.1775
MEM 38.417969 1699429051.2863
MEM 38.417969 1699429051.3951
MEM 38.417969 1699429051.5026
MEM 38.417969 1699429051.6124
MEM 38.417969 1699429051.7211
MEM 38.417969 1699429051.8303
MEM 38.417969 1699429051.9386
MEM 38.417969 1699429052.0484
MEM 38.417969 1699429052.1587
MEM 38.417969 1699429052.2671
MEM 38.417969 1699429052.3758
MEM 38.417969 1699429052.4843
MEM 38.417969 1699429052.5998
MEM 38.417969 1699429052.7028
MEM 38.417969 1699429052.8118
MEM 38.417969 1699429052.9231
MEM 38.417969 1699429053.0343
MEM 38.417969 1699429053.1430
MEM 38.417969 1699429053.2532
MEM 38.417969 1699429053.3604
MEM 38.417969 1699429053.4692
MEM 38.417969 1699429053.5779
MEM 38.417969 1699429053.6878
MEM 38.417969 1699429053.7999
MEM 38.417969 1699429053.9108
MEM 38.417969 1699429054.0173
MEM 38.417969 1699429054.1268
MEM 38.417969 1699429054.2358
MEM 38.417969 1699429054.3437
MEM 38.417969 1699429054.4519
MEM 38.417969 1699429054.5614
MEM 38.417969 1699429054.6695
MEM 38.417969 1699429054.7781
MEM 38.417969 1699429054.8852
MEM 38.417969 1699429054.9933
MEM 38.417969 1699429055.1032
MEM 38.417969 1699429055.2102
MEM 38.417969 1699429055.3192
MEM 38.417969 1699429055.4268
MEM 38.417969 1699429055.5355
MEM 38.417969 1699429055.6449
MEM 38.417969 1699429055.7521
MEM 38.417969 1699429055.8609
MEM 38.417969 1699429055.9696
MEM 38.417969 1699429056.0794
MEM 38.417969 1699429056.1888
MEM 38.417969 1699429056.2970
MEM 38.417969 1699429056.4072
MEM 38.417969 1699429056.5146
MEM 38.417969 1699429056.6229
MEM 38.417969 1699429056.7324
MEM 38.417969 1699429056.8411
MEM 38.417969 1699429056.9502
MEM 38.417969 1699429057.0585
MEM 38.417969 1699429057.1670
MEM 38.417969 1699429057.2757
MEM 38.417969 1699429057.3834
MEM 38.417969 1699429057.4914
MEM 38.417969 1699429057.6006
MEM 38.417969 1699429057.7093
MEM 38.417969 1699429057.8177
MEM 38.417969 1699429057.9265
MEM 38.417969 1699429058.0336
MEM 38.417969 1699429058.1431
MEM 38.417969 1699429058.2532
MEM 38.417969 1699429058.3637
MEM 38.417969 1699429058.4726
MEM 38.417969 1699429058.5818
MEM 38.417969 1699429058.6905
MEM 38.417969 1699429058.8020
MEM 38.417969 1699429058.9141
MEM 38.417969 1699429059.0241
MEM 38.417969 1699429059.1328
MEM 38.417969 1699429059.2404
MEM 38.417969 1699429059.3498
MEM 38.417969 1699429059.4587
MEM 38.417969 1699429059.5661
MEM 38.417969 1699429059.6738
MEM 38.417969 1699429059.7830
MEM 38.417969 1699429059.8939
MEM 38.417969 1699429060.0041
MEM 38.417969 1699429060.1127
MEM 38.417969 1699429060.2214
MEM 38.417969 1699429060.3292
MEM 38.417969 1699429060.4392
MEM 38.417969 1699429060.5482
MEM 38.417969 1699429060.6555
MEM 38.417969 1699429060.7650
MEM 38.417969 1699429060.8744
MEM 38.417969 1699429060.9826
MEM 38.417969 1699429061.0916
MEM 38.417969 1699429061.1992
MEM 38.417969 1699429061.3078
MEM 38.417969 1699429061.4163
MEM 38.417969 1699429061.5283
MEM 38.417969 1699429061.6383
MEM 38.417969 1699429061.7473
MEM 38.417969 1699429061.8584
MEM 38.417969 1699429061.9684
MEM 38.417969 1699429062.0804
MEM 38.417969 1699429062.1904
MEM 38.417969 1699429062.3004
MEM 38.417969 1699429062.4104
MEM 38.417969 1699429062.5224
MEM 38.417969 1699429062.6337
MEM 38.417969 1699429062.7457
MEM 38.417969 1699429062.8571
MEM 38.417969 1699429062.9656
MEM 38.417969 1699429063.0746
MEM 38.417969 1699429063.1848
MEM 38.417969 1699429063.2934
MEM 38.417969 1699429063.4021
MEM 38.417969 1699429063.5112
MEM 38.417969 1699429063.6198
MEM 38.417969 1699429063.7276
MEM 38.417969 1699429063.8360
MEM 38.417969 1699429063.9446
MEM 38.417969 1699429064.0530
MEM 38.417969 1699429064.1612
MEM 38.417969 1699429064.2702
MEM 38.417969 1699429064.3816
