CMDLINE 'C:\Program Files\Python310\python.exe' __projekt.py
MEM 2.937500 1699429252.4662
MEM 10.136719 1699429252.5762
MEM 15.937500 1699429252.6882
MEM 21.972656 1699429252.8002
MEM 25.339844 1699429252.9122
MEM 28.636719 1699429253.0243
MEM 28.636719 1699429253.1354
MEM 28.636719 1699429253.2436
MEM 28.636719 1699429253.3526
MEM 28.636719 1699429253.4609
MEM 28.636719 1699429253.5693
MEM 28.636719 1699429253.6793
MEM 28.636719 1699429253.7891
MEM 28.636719 1699429253.8980
MEM 28.636719 1699429254.0069
MEM 28.636719 1699429254.1158
MEM 28.636719 1699429254.2240
MEM 28.636719 1699429254.3315
MEM 28.636719 1699429254.4402
MEM 28.636719 1699429254.5503
MEM 28.636719 1699429254.6602
MEM 28.636719 1699429254.7680
MEM 28.636719 1699429254.8770
MEM 28.636719 1699429254.9872
MEM 28.636719 1699429255.0955
MEM 28.636719 1699429255.2041
MEM 28.636719 1699429255.3125
MEM 28.636719 1699429255.4192
MEM 28.636719 1699429255.5291
MEM 28.636719 1699429255.6392
